time,response time ,,
2021/8/10 11:01,7316,,0
2021/8/10 11:01,7447,,0
2021/8/10 11:01,7486,,0
2021/8/10 11:01,7487,,0
2021/8/10 11:01,7456,,0
2021/8/10 11:01,7512,,0
2021/8/10 11:01,7514,,0
2021/8/10 11:01,7462,,0
2021/8/10 11:01,7509,,0
2021/8/10 11:01,7423,,0
2021/8/10 11:01,7347,,0
2021/8/10 11:01,7370,,0
2021/8/10 11:01,7447,,0
2021/8/10 11:01,7563,,0
2021/8/10 11:01,7483,,0
2021/8/10 11:01,7473,,0
2021/8/10 11:01,7379,,0
2021/8/10 11:01,7343,,0
2021/8/10 11:01,7432,,0
2021/8/10 11:01,7420,,0
2021/8/10 11:01,7047,,0
2021/8/10 11:01,7435,,0
2021/8/10 11:01,7394,,0
2021/8/10 11:01,7344,,0
2021/8/10 11:01,7335,,0
2021/8/10 11:01,7272,,0
2021/8/10 11:01,6793,,0
2021/8/10 11:01,6758,,0
2021/8/10 11:01,6422,,0
2021/8/10 11:01,6386,,0
2021/8/10 11:01,6436,,0
2021/8/10 11:01,6337,,0
2021/8/10 11:01,6333,,0
2021/8/10 11:01,6414,,0
2021/8/10 11:01,6375,,0
2021/8/10 11:01,6288,,0
2021/8/10 11:01,6471,,0
2021/8/10 11:01,6228,,0
2021/8/10 11:01,6312,,0
2021/8/10 11:01,6332,,0
2021/8/10 11:01,6308,,0
2021/8/10 11:01,6293,,0
2021/8/10 11:01,6382,,0
2021/8/10 11:01,6407,,0
2021/8/10 11:01,6323,,0
2021/8/10 11:01,6308,,0
2021/8/10 11:01,6334,,0
2021/8/10 11:01,6347,,0
2021/8/10 11:01,6366,,0
2021/8/10 11:01,6326,,0
2021/8/10 11:01,6347,,0
2021/8/10 11:01,6252,,0
2021/8/10 11:01,6171,,0
2021/8/10 11:01,6478,,0
2021/8/10 11:01,6326,,0
2021/8/10 11:01,6186,,0
2021/8/10 11:01,6318,,0
2021/8/10 11:01,6119,,0
2021/8/10 11:01,6098,,0
2021/8/10 11:01,6295,,0
2021/8/10 11:01,6124,,0
2021/8/10 11:01,6025,,0
2021/8/10 11:01,6093,,0
2021/8/10 11:01,6002,,0
2021/8/10 11:01,6081,,0
2021/8/10 11:01,6185,,0
2021/8/10 11:01,6063,,0
2021/8/10 11:01,6324,,0
2021/8/10 11:01,6208,,0
2021/8/10 11:01,6258,,0
2021/8/10 11:01,6156,,0
2021/8/10 11:01,6110,,0
2021/8/10 11:01,6129,,0
2021/8/10 11:01,5898,,0
2021/8/10 11:01,6052,,0
2021/8/10 11:01,6053,,0
2021/8/10 11:01,6047,,0
2021/8/10 11:01,6049,,0
2021/8/10 11:01,6086,,0
2021/8/10 11:01,5920,,0
2021/8/10 11:01,6070,,0
2021/8/10 11:01,6008,,0
2021/8/10 11:01,5894,,0
2021/8/10 11:01,6030,,0
2021/8/10 11:01,6189,,0
2021/8/10 11:01,5978,,0
2021/8/10 11:01,6062,,0
2021/8/10 11:01,6172,,0
2021/8/10 11:01,6069,,0
2021/8/10 11:01,6036,,0
2021/8/10 11:01,6121,,0
2021/8/10 11:01,6044,,0
2021/8/10 11:01,6112,,0
2021/8/10 11:01,6058,,0
2021/8/10 11:01,6019,,0
2021/8/10 11:01,6140,,0
2021/8/10 11:01,6026,,0
2021/8/10 11:01,6059,,0
2021/8/10 11:01,6129,,0
2021/8/10 11:01,6528,,0
2021/8/10 11:01,6440,,0
2021/8/10 11:01,6059,,0
2021/8/10 11:01,6443,,0
2021/8/10 11:01,6400,,0
2021/8/10 11:01,5991,,0
2021/8/10 11:01,6420,,0
2021/8/10 11:01,6345,,0
2021/8/10 11:01,6384,,0
2021/8/10 11:01,6655,,0
2021/8/10 11:01,6397,,0
2021/8/10 11:01,6360,,0
2021/8/10 11:01,6483,,0
2021/8/10 11:01,6438,,0
2021/8/10 11:01,6492,,0
2021/8/10 11:01,6466,,0
2021/8/10 11:01,6368,,0
2021/8/10 11:01,6420,,0
2021/8/10 11:01,6481,,0
2021/8/10 11:01,6341,2130775,7102.583333
2021/8/10 11:01,6365,,0
2021/8/10 11:01,6433,,0
2021/8/10 11:01,6427,,0
2021/8/10 11:01,6459,,0
2021/8/10 11:01,6358,,0
2021/8/10 11:01,6487,,0
2021/8/10 11:01,6618,,0
2021/8/10 11:01,6526,,0
2021/8/10 11:01,6491,,0
2021/8/10 11:01,6563,,0
2021/8/10 11:01,6713,,0
2021/8/10 11:01,6660,,0
2021/8/10 11:01,6726,,0
2021/8/10 11:01,6522,,0
2021/8/10 11:01,6420,,0
2021/8/10 11:01,6626,,0
2021/8/10 11:01,6639,,0
2021/8/10 11:01,6783,,0
2021/8/10 11:01,6353,,0
2021/8/10 11:01,6332,,0
2021/8/10 11:01,6723,,0
2021/8/10 11:01,6426,,0
2021/8/10 11:01,6432,,0
2021/8/10 11:01,6144,,0
2021/8/10 11:01,6667,,0
2021/8/10 11:01,6435,,0
2021/8/10 11:01,6584,,0
2021/8/10 11:01,6633,,0
2021/8/10 11:01,6793,,0
2021/8/10 11:01,6676,,0
2021/8/10 11:01,6421,,0
2021/8/10 11:01,6500,,0
2021/8/10 11:01,6096,,0
2021/8/10 11:01,6559,,0
2021/8/10 11:01,6334,,0
2021/8/10 11:01,6299,,0
2021/8/10 11:01,7074,,0
2021/8/10 11:01,6402,,0
2021/8/10 11:01,6508,,0
2021/8/10 11:01,6351,,0
2021/8/10 11:01,6310,,0
2021/8/10 11:01,6607,,0
2021/8/10 11:01,6679,,0
2021/8/10 11:01,6335,,0
2021/8/10 11:01,6429,,0
2021/8/10 11:01,6352,,0
2021/8/10 11:01,6431,,0
2021/8/10 11:01,6300,,0
2021/8/10 11:01,6577,,0
2021/8/10 11:01,7075,,0
2021/8/10 11:01,6387,,0
2021/8/10 11:01,6481,,0
2021/8/10 11:01,6642,,0
2021/8/10 11:01,6471,,0
2021/8/10 11:01,6468,,0
2021/8/10 11:01,5855,,0
2021/8/10 11:01,6320,,0
2021/8/10 11:01,6359,,0
2021/8/10 11:01,6345,,0
2021/8/10 11:01,6434,,0
2021/8/10 11:01,5907,,0
2021/8/10 11:01,6568,,0
2021/8/10 11:01,6960,,0
2021/8/10 11:01,6137,,0
2021/8/10 11:01,6440,,0
2021/8/10 11:01,6519,,0
2021/8/10 11:01,6312,,0
2021/8/10 11:01,6395,,0
2021/8/10 11:01,6517,,0
2021/8/10 11:01,6321,,0
2021/8/10 11:01,6296,,0
2021/8/10 11:01,6353,,0
2021/8/10 11:01,6435,,0
2021/8/10 11:01,6324,,0
2021/8/10 11:01,6374,,0
2021/8/10 11:01,6303,,0
2021/8/10 11:01,6241,,0
2021/8/10 11:01,6353,,0
2021/8/10 11:01,6284,,0
2021/8/10 11:01,6398,,0
2021/8/10 11:01,6518,,0
2021/8/10 11:01,6571,,0
2021/8/10 11:01,6437,,0
2021/8/10 11:01,6415,,0
2021/8/10 11:01,6299,,0
2021/8/10 11:01,6336,,0
2021/8/10 11:01,6306,,0
2021/8/10 11:01,6507,,0
2021/8/10 11:01,6301,,0
2021/8/10 11:01,6366,,0
2021/8/10 11:01,7432,,0
2021/8/10 11:01,6520,,0
2021/8/10 11:01,6490,,0
2021/8/10 11:01,5707,,0
2021/8/10 11:01,6553,,0
2021/8/10 11:01,6312,,0
2021/8/10 11:01,6826,,0
2021/8/10 11:01,6378,,0
2021/8/10 11:01,6540,,0
2021/8/10 11:01,6506,,0
2021/8/10 11:01,6555,,0
2021/8/10 11:01,6126,,0
2021/8/10 11:01,6360,,0
2021/8/10 11:01,6340,,0
2021/8/10 11:01,6659,,0
2021/8/10 11:01,6342,,0
2021/8/10 11:01,6466,,0
2021/8/10 11:01,6383,,0
2021/8/10 11:01,6125,,0
2021/8/10 11:01,6448,,0
2021/8/10 11:01,6207,,0
2021/8/10 11:01,6590,,0
2021/8/10 11:01,6167,,0
2021/8/10 11:01,6396,,0
2021/8/10 11:01,6040,,0
2021/8/10 11:01,6386,,0
2021/8/10 11:01,6471,,0
2021/8/10 11:01,6144,,0
2021/8/10 11:01,6380,,0
2021/8/10 11:01,6487,,0
2021/8/10 11:01,6110,,0
2021/8/10 11:01,6315,,0
2021/8/10 11:01,6062,,0
2021/8/10 11:01,6104,,0
2021/8/10 11:01,7182,,0
2021/8/10 11:01,6554,,0
2021/8/10 11:01,6461,,0
2021/8/10 11:01,5578,,0
2021/8/10 11:01,6745,,0
2021/8/10 11:01,7160,,0
2021/8/10 11:01,6139,,0
2021/8/10 11:01,6074,,0
2021/8/10 11:01,6195,,0
2021/8/10 11:01,6246,,0
2021/8/10 11:01,6310,,0
2021/8/10 11:01,6146,,0
2021/8/10 11:01,6280,,0
2021/8/10 11:01,5994,,0
2021/8/10 11:01,6303,,0
2021/8/10 11:01,6308,,0
2021/8/10 11:01,6659,,0
2021/8/10 11:01,6092,,0
2021/8/10 11:01,5593,,0
2021/8/10 11:01,6237,,0
2021/8/10 11:01,6022,,0
2021/8/10 11:01,6195,,0
2021/8/10 11:01,6351,,0
2021/8/10 11:01,6927,,0
2021/8/10 11:01,6156,,0
2021/8/10 11:01,6523,,0
2021/8/10 11:01,6582,,0
2021/8/10 11:01,6137,,0
2021/8/10 11:01,6069,,0
2021/8/10 11:01,6450,,0
2021/8/10 11:01,5617,,0
2021/8/10 11:01,7449,,0
2021/8/10 11:01,5990,,0
2021/8/10 11:01,6129,,0
2021/8/10 11:01,6655,,0
2021/8/10 11:01,6084,,0
2021/8/10 11:01,6072,,0
2021/8/10 11:01,5890,,0
2021/8/10 11:01,6254,,0
2021/8/10 11:01,6817,,0
2021/8/10 11:01,6232,,0
2021/8/10 11:01,5912,,0
2021/8/10 11:01,5707,,0
2021/8/10 11:01,5894,,0
2021/8/10 11:01,6592,,0
2021/8/10 11:01,6059,,0
2021/8/10 11:01,6683,,0
2021/8/10 11:01,6357,,0
2021/8/10 11:01,6308,,0
2021/8/10 11:01,6309,,0
2021/8/10 11:01,6254,,0
2021/8/10 11:01,6229,,0
2021/8/10 11:01,6228,,0
2021/8/10 11:01,6321,,0
2021/8/10 11:01,6542,,0
2021/8/10 11:01,6288,,0
2021/8/10 11:01,6280,,0
2021/8/10 11:01,6394,,0
2021/8/10 11:01,6228,,0
2021/8/10 11:01,6282,,0
2021/8/10 11:01,6247,,0
2021/8/10 11:01,6182,,0
2021/8/10 11:01,6429,,0
2021/8/10 11:01,6327,,0
2021/8/10 11:01,6364,,0
2021/8/10 11:01,6426,,0
2021/8/10 11:01,6418,,0
2021/8/10 11:01,6275,,0
2021/8/10 11:01,6295,,0
2021/8/10 11:01,6694,,0
2021/8/10 11:01,6211,,0
2021/8/10 11:01,6269,,0
2021/8/10 11:01,6242,,0
2021/8/10 11:01,6283,,0
2021/8/10 11:01,6391,,0
2021/8/10 11:01,6323,,0
2021/8/10 11:01,6192,,0
2021/8/10 11:01,6289,,0
2021/8/10 11:01,6118,,0
2021/8/10 11:01,7005,,0
2021/8/10 11:01,6145,,0
2021/8/10 11:01,6217,,0
2021/8/10 11:01,6068,,0
2021/8/10 11:01,6286,,0
2021/8/10 11:01,6081,,0
2021/8/10 11:01,6242,,0
2021/8/10 11:02,6158,,0
2021/8/10 11:02,6170,,0
2021/8/10 11:02,6094,,0
2021/8/10 11:02,7914,,0
2021/8/10 11:02,6079,,0
2021/8/10 11:02,6129,,0
2021/8/10 11:02,6052,,0
2021/8/10 11:02,6450,,0
2021/8/10 11:02,6207,,0
2021/8/10 11:02,6437,,0
2021/8/10 11:02,6414,,0
2021/8/10 11:02,6411,,0
2021/8/10 11:02,6269,,0
2021/8/10 11:02,6368,,0
2021/8/10 11:02,6389,,0
2021/8/10 11:02,6369,,0
2021/8/10 11:02,6319,,0
2021/8/10 11:02,6348,,0
2021/8/10 11:02,6264,,0
2021/8/10 11:02,5939,,0
2021/8/10 11:02,6209,,0
2021/8/10 11:02,6322,,0
2021/8/10 11:02,6081,,0
2021/8/10 11:02,6219,,0
2021/8/10 11:02,6193,,0
2021/8/10 11:02,6198,,0
2021/8/10 11:02,6196,,0
2021/8/10 11:02,6196,,0
2021/8/10 11:02,6193,,0
2021/8/10 11:02,6183,,0
2021/8/10 11:02,6165,,0
2021/8/10 11:02,6160,,0
2021/8/10 11:02,6022,,0
2021/8/10 11:02,6127,,0
2021/8/10 11:02,6160,,0
2021/8/10 11:02,6131,,0
2021/8/10 11:02,6215,,0
2021/8/10 11:02,6230,,0
2021/8/10 11:02,6076,,0
2021/8/10 11:02,6075,,0
2021/8/10 11:02,7563,,0
2021/8/10 11:02,6125,,0
2021/8/10 11:02,6241,,0
2021/8/10 11:02,5777,,0
2021/8/10 11:02,6116,,0
2021/8/10 11:02,6055,,0
2021/8/10 11:02,6135,,0
2021/8/10 11:02,7189,,0
2021/8/10 11:02,6196,,0
2021/8/10 11:02,6410,,0
2021/8/10 11:02,6190,,0
2021/8/10 11:02,6163,,0
2021/8/10 11:02,6243,,0
2021/8/10 11:02,6244,,0
2021/8/10 11:02,7218,,0
2021/8/10 11:02,7257,,0
2021/8/10 11:02,6055,,0
2021/8/10 11:02,6117,,0
2021/8/10 11:02,7302,,0
2021/8/10 11:02,7169,,0
2021/8/10 11:02,7299,,0
2021/8/10 11:02,6044,,0
2021/8/10 11:02,6306,,0
2021/8/10 11:02,7262,,0
2021/8/10 11:02,7393,,0
2021/8/10 11:02,6049,,0
2021/8/10 11:02,6496,,0
2021/8/10 11:02,5987,,0
2021/8/10 11:02,5863,,0
2021/8/10 11:02,7218,,0
2021/8/10 11:02,6027,,0
2021/8/10 11:02,7292,,0
2021/8/10 11:02,7153,,0
2021/8/10 11:02,6446,,0
2021/8/10 11:02,5807,,0
2021/8/10 11:02,5960,,0
2021/8/10 11:02,6767,,0
2021/8/10 11:02,7308,,0
2021/8/10 11:02,7193,,0
2021/8/10 11:02,6716,,0
2021/8/10 11:02,5892,,0
2021/8/10 11:02,6705,,0
2021/8/10 11:02,5810,,0
2021/8/10 11:02,7027,,0
2021/8/10 11:02,6897,,0
2021/8/10 11:02,7060,,0
2021/8/10 11:02,7060,,0
2021/8/10 11:02,7078,,0
2021/8/10 11:02,6321,,0
2021/8/10 11:02,7044,1925295,6417.65
2021/8/10 11:02,6380,,0
2021/8/10 11:02,7112,,0
2021/8/10 11:02,6077,,0
2021/8/10 11:02,6083,,0
2021/8/10 11:02,7008,,0
2021/8/10 11:02,6949,,0
2021/8/10 11:02,6805,,0
2021/8/10 11:02,6562,,0
2021/8/10 11:02,6784,,0
2021/8/10 11:02,7389,,0
2021/8/10 11:02,6795,,0
2021/8/10 11:02,7020,,0
2021/8/10 11:02,5602,,0
2021/8/10 11:02,7130,,0
2021/8/10 11:02,5772,,0
2021/8/10 11:02,6793,,0
2021/8/10 11:02,6942,,0
2021/8/10 11:02,6523,,0
2021/8/10 11:02,6847,,0
2021/8/10 11:02,7015,,0
2021/8/10 11:02,6866,,0
2021/8/10 11:02,6835,,0
2021/8/10 11:02,5701,,0
2021/8/10 11:02,7034,,0
2021/8/10 11:02,6441,,0
2021/8/10 11:02,6045,,0
2021/8/10 11:02,6729,,0
2021/8/10 11:02,6638,,0
2021/8/10 11:02,6976,,0
2021/8/10 11:02,6030,,0
2021/8/10 11:02,6800,,0
2021/8/10 11:02,6610,,0
2021/8/10 11:02,5588,,0
2021/8/10 11:02,6611,,0
2021/8/10 11:02,5731,,0
2021/8/10 11:02,6554,,0
2021/8/10 11:02,6463,,0
2021/8/10 11:02,6535,,0
2021/8/10 11:02,6755,,0
2021/8/10 11:02,6514,,0
2021/8/10 11:02,5598,,0
2021/8/10 11:02,6567,,0
2021/8/10 11:02,6470,,0
2021/8/10 11:02,6686,,0
2021/8/10 11:02,7053,,0
2021/8/10 11:02,6715,,0
2021/8/10 11:02,6182,,0
2021/8/10 11:02,6555,,0
2021/8/10 11:02,6795,,0
2021/8/10 11:02,6445,,0
2021/8/10 11:02,6610,,0
2021/8/10 11:02,6577,,0
2021/8/10 11:02,6476,,0
2021/8/10 11:02,5769,,0
2021/8/10 11:02,6595,,0
2021/8/10 11:02,6684,,0
2021/8/10 11:02,6879,,0
2021/8/10 11:02,6543,,0
2021/8/10 11:02,6783,,0
2021/8/10 11:02,6565,,0
2021/8/10 11:02,6776,,0
2021/8/10 11:02,6736,,0
2021/8/10 11:02,6736,,0
2021/8/10 11:02,6751,,0
2021/8/10 11:02,6244,,0
2021/8/10 11:02,6770,,0
2021/8/10 11:02,6829,,0
2021/8/10 11:02,6875,,0
2021/8/10 11:02,6853,,0
2021/8/10 11:02,6784,,0
2021/8/10 11:02,6708,,0
2021/8/10 11:02,6767,,0
2021/8/10 11:02,6681,,0
2021/8/10 11:02,6833,,0
2021/8/10 11:02,6803,,0
2021/8/10 11:02,6783,,0
2021/8/10 11:02,6836,,0
2021/8/10 11:02,6922,,0
2021/8/10 11:02,6900,,0
2021/8/10 11:02,6924,,0
2021/8/10 11:02,7171,,0
2021/8/10 11:02,7096,,0
2021/8/10 11:02,6973,,0
2021/8/10 11:02,6873,,0
2021/8/10 11:02,6868,,0
2021/8/10 11:02,6995,,0
2021/8/10 11:02,6826,,0
2021/8/10 11:02,6982,,0
2021/8/10 11:02,6971,,0
2021/8/10 11:02,6954,,0
2021/8/10 11:02,6788,,0
2021/8/10 11:02,6978,,0
2021/8/10 11:02,6944,,0
2021/8/10 11:02,7025,,0
2021/8/10 11:02,6928,,0
2021/8/10 11:02,6976,,0
2021/8/10 11:02,6830,,0
2021/8/10 11:02,6852,,0
2021/8/10 11:02,7723,,0
2021/8/10 11:02,7115,,0
2021/8/10 11:02,6662,,0
2021/8/10 11:02,7189,,0
2021/8/10 11:02,6671,,0
2021/8/10 11:02,7001,,0
2021/8/10 11:02,7197,,0
2021/8/10 11:02,6963,,0
2021/8/10 11:02,7853,,0
2021/8/10 11:02,7021,,0
2021/8/10 11:02,8278,,0
2021/8/10 11:02,7096,,0
2021/8/10 11:02,6556,,0
2021/8/10 11:02,7081,,0
2021/8/10 11:02,7888,,0
2021/8/10 11:02,7791,,0
2021/8/10 11:02,6853,,0
2021/8/10 11:02,6758,,0
2021/8/10 11:02,6865,,0
2021/8/10 11:02,6796,,0
2021/8/10 11:02,6857,,0
2021/8/10 11:02,6926,,0
2021/8/10 11:02,6459,,0
2021/8/10 11:02,6884,,0
2021/8/10 11:02,6866,,0
2021/8/10 11:02,7629,,0
2021/8/10 11:02,6880,,0
2021/8/10 11:02,7439,,0
2021/8/10 11:02,6836,,0
2021/8/10 11:02,7687,,0
2021/8/10 11:02,6769,,0
2021/8/10 11:02,7782,,0
2021/8/10 11:02,7396,,0
2021/8/10 11:02,7418,,0
2021/8/10 11:02,7456,,0
2021/8/10 11:02,6730,,0
2021/8/10 11:02,6866,,0
2021/8/10 11:02,6663,,0
2021/8/10 11:02,7508,,0
2021/8/10 11:02,7442,,0
2021/8/10 11:02,6771,,0
2021/8/10 11:02,6600,,0
2021/8/10 11:02,6675,,0
2021/8/10 11:02,6608,,0
2021/8/10 11:02,7637,,0
2021/8/10 11:02,7245,,0
2021/8/10 11:02,7367,,0
2021/8/10 11:02,7283,,0
2021/8/10 11:02,6593,,0
2021/8/10 11:02,7178,,0
2021/8/10 11:02,7303,,0
2021/8/10 11:02,7170,,0
2021/8/10 11:02,7624,,0
2021/8/10 11:02,7195,,0
2021/8/10 11:02,6525,,0
2021/8/10 11:02,7770,,0
2021/8/10 11:02,7244,,0
2021/8/10 11:02,7676,,0
2021/8/10 11:02,7687,,0
2021/8/10 11:02,7796,,0
2021/8/10 11:02,7747,,0
2021/8/10 11:02,7229,,0
2021/8/10 11:02,7345,,0
2021/8/10 11:02,7645,,0
2021/8/10 11:02,7657,,0
2021/8/10 11:02,7368,,0
2021/8/10 11:02,7872,,0
2021/8/10 11:02,7520,,0
2021/8/10 11:02,7141,,0
2021/8/10 11:02,7536,,0
2021/8/10 11:02,7517,,0
2021/8/10 11:02,7567,,0
2021/8/10 11:02,6230,,0
2021/8/10 11:02,7520,,0
2021/8/10 11:02,7510,,0
2021/8/10 11:02,7604,,0
2021/8/10 11:02,7453,,0
2021/8/10 11:02,7403,,0
2021/8/10 11:02,7190,,0
2021/8/10 11:02,7553,,0
2021/8/10 11:02,7591,,0
2021/8/10 11:02,7446,,0
2021/8/10 11:02,7855,,0
2021/8/10 11:02,7440,,0
2021/8/10 11:02,7898,,0
2021/8/10 11:02,8302,,0
2021/8/10 11:02,8287,,0
2021/8/10 11:02,8345,,0
2021/8/10 11:02,8389,,0
2021/8/10 11:02,8268,,0
2021/8/10 11:02,8245,,0
2021/8/10 11:02,8412,,0
2021/8/10 11:02,8401,,0
2021/8/10 11:02,8388,,0
2021/8/10 11:02,8301,,0
2021/8/10 11:02,8250,,0
2021/8/10 11:02,8337,,0
2021/8/10 11:02,13869,,0
2021/8/10 11:02,8087,,0
2021/8/10 11:02,8220,,0
2021/8/10 11:02,8284,,0
2021/8/10 11:02,8320,,0
2021/8/10 11:02,8069,,0
2021/8/10 11:02,8164,,0
2021/8/10 11:02,8042,,0
2021/8/10 11:02,8179,,0
2021/8/10 11:02,8142,,0
2021/8/10 11:02,8217,,0
2021/8/10 11:02,8106,,0
2021/8/10 11:02,8378,,0
2021/8/10 11:02,8156,,0
2021/8/10 11:02,8219,,0
2021/8/10 11:02,8229,,0
2021/8/10 11:02,8207,,0
2021/8/10 11:02,8204,,0
2021/8/10 11:02,8216,,0
2021/8/10 11:02,11338,,0
2021/8/10 11:02,8293,,0
2021/8/10 11:02,8079,,0
2021/8/10 11:02,8214,,0
2021/8/10 11:02,8022,,0
2021/8/10 11:02,10657,,0
2021/8/10 11:02,8230,,0
2021/8/10 11:02,8189,,0
2021/8/10 11:02,7994,,0
2021/8/10 11:02,8384,,0
2021/8/10 11:02,8093,,0
2021/8/10 11:02,7802,,0
2021/8/10 11:02,7988,,0
2021/8/10 11:02,7954,,0
2021/8/10 11:02,8519,,0
2021/8/10 11:02,7986,,0
2021/8/10 11:02,7653,,0
2021/8/10 11:02,7675,,0
2021/8/10 11:02,8260,,0
2021/8/10 11:02,8075,,0
2021/8/10 11:02,8370,,0
2021/8/10 11:02,8377,,0
2021/8/10 11:02,8335,,0
2021/8/10 11:02,9742,,0
2021/8/10 11:02,7766,,0
2021/8/10 11:02,8129,,0
2021/8/10 11:02,8000,,0
2021/8/10 11:02,8376,,0
2021/8/10 11:02,7749,,0
2021/8/10 11:02,8163,,0
2021/8/10 11:02,8036,,0
2021/8/10 11:02,8106,,0
2021/8/10 11:02,8044,,0
2021/8/10 11:02,8068,,0
2021/8/10 11:02,7944,,0
2021/8/10 11:02,8193,,0
2021/8/10 11:02,8347,,0
2021/8/10 11:02,8361,,0
2021/8/10 11:02,8051,,0
2021/8/10 11:02,8348,,0
2021/8/10 11:02,8014,,0
2021/8/10 11:02,8180,,0
2021/8/10 11:02,7952,,0
2021/8/10 11:02,8040,,0
2021/8/10 11:02,7954,,0
2021/8/10 11:02,8204,,0
2021/8/10 11:02,7705,,0
2021/8/10 11:02,8206,,0
2021/8/10 11:02,8316,,0
2021/8/10 11:02,8212,,0
2021/8/10 11:02,8125,,0
2021/8/10 11:02,8128,,0
2021/8/10 11:02,8270,,0
2021/8/10 11:02,7804,,0
2021/8/10 11:02,8192,,0
2021/8/10 11:02,9662,,0
2021/8/10 11:02,9908,,0
2021/8/10 11:02,7651,,0
2021/8/10 11:02,8210,,0
2021/8/10 11:02,8015,,0
2021/8/10 11:02,9059,,0
2021/8/10 11:02,8045,,0
2021/8/10 11:02,9531,,0
2021/8/10 11:02,8090,,0
2021/8/10 11:02,9070,,0
2021/8/10 11:02,9232,,0
2021/8/10 11:02,9893,,0
2021/8/10 11:02,8126,,0
2021/8/10 11:02,7884,,0
2021/8/10 11:02,8074,,0
2021/8/10 11:02,7936,,0
2021/8/10 11:02,9192,,0
2021/8/10 11:02,7759,,0
2021/8/10 11:02,9478,,0
2021/8/10 11:02,7718,,0
2021/8/10 11:02,9391,,0
2021/8/10 11:02,7942,,0
2021/8/10 11:02,7720,,0
2021/8/10 11:02,8126,,0
2021/8/10 11:02,9073,,0
2021/8/10 11:02,9048,,0
2021/8/10 11:02,8885,,0
2021/8/10 11:02,9064,,0
2021/8/10 11:02,9737,,0
2021/8/10 11:02,9055,,0
2021/8/10 11:02,7953,2260782,7535.94
2021/8/10 11:02,7935,,0
2021/8/10 11:02,9775,,0
2021/8/10 11:02,9518,,0
2021/8/10 11:02,7598,,0
2021/8/10 11:02,7623,,0
2021/8/10 11:02,8996,,0
2021/8/10 11:02,8807,,0
2021/8/10 11:02,8485,,0
2021/8/10 11:02,9330,,0
2021/8/10 11:02,9275,,0
2021/8/10 11:02,8979,,0
2021/8/10 11:02,9202,,0
2021/8/10 11:02,9616,,0
2021/8/10 11:02,9181,,0
2021/8/10 11:02,8955,,0
2021/8/10 11:02,8787,,0
2021/8/10 11:02,8836,,0
2021/8/10 11:02,8349,,0
2021/8/10 11:02,8621,,0
2021/8/10 11:02,9494,,0
2021/8/10 11:02,9118,,0
2021/8/10 11:02,9205,,0
2021/8/10 11:02,9098,,0
2021/8/10 11:02,8627,,0
2021/8/10 11:02,8614,,0
2021/8/10 11:02,9137,,0
2021/8/10 11:02,7793,,0
2021/8/10 11:02,7709,,0
2021/8/10 11:02,8953,,0
2021/8/10 11:02,8713,,0
2021/8/10 11:02,7796,,0
2021/8/10 11:02,7826,,0
2021/8/10 11:02,9279,,0
2021/8/10 11:02,7750,,0
2021/8/10 11:02,8192,,0
2021/8/10 11:02,8288,,0
2021/8/10 11:02,8866,,0
2021/8/10 11:02,7793,,0
2021/8/10 11:02,8701,,0
2021/8/10 11:02,8973,,0
2021/8/10 11:02,9413,,0
2021/8/10 11:02,8647,,0
2021/8/10 11:02,8528,,0
2021/8/10 11:02,7673,,0
2021/8/10 11:02,8989,,0
2021/8/10 11:02,7928,,0
2021/8/10 11:02,8357,,0
2021/8/10 11:02,7653,,0
2021/8/10 11:02,8225,,0
2021/8/10 11:02,9333,,0
2021/8/10 11:02,7527,,0
2021/8/10 11:02,7477,,0
2021/8/10 11:02,9329,,0
2021/8/10 11:02,7098,,0
2021/8/10 11:02,8391,,0
2021/8/10 11:02,8736,,0
2021/8/10 11:02,7192,,0
2021/8/10 11:02,6904,,0
2021/8/10 11:02,8332,,0
2021/8/10 11:02,8537,,0
2021/8/10 11:02,9292,,0
2021/8/10 11:02,9330,,0
2021/8/10 11:02,8843,,0
2021/8/10 11:02,8736,,0
2021/8/10 11:02,8707,,0
2021/8/10 11:02,8738,,0
2021/8/10 11:02,8747,,0
2021/8/10 11:02,9374,,0
2021/8/10 11:02,8957,,0
2021/8/10 11:02,8914,,0
2021/8/10 11:02,8907,,0
2021/8/10 11:02,8943,,0
2021/8/10 11:02,9064,,0
2021/8/10 11:02,9046,,0
2021/8/10 11:02,8965,,0
2021/8/10 11:02,8953,,0
2021/8/10 11:02,8908,,0
2021/8/10 11:02,8973,,0
2021/8/10 11:02,8711,,0
2021/8/10 11:02,8754,,0
2021/8/10 11:02,9595,,0
2021/8/10 11:02,8863,,0
2021/8/10 11:02,8854,,0
2021/8/10 11:02,8927,,0
2021/8/10 11:02,8840,,0
2021/8/10 11:02,8767,,0
2021/8/10 11:02,8849,,0
2021/8/10 11:02,8822,,0
2021/8/10 11:02,9023,,0
2021/8/10 11:02,8892,,0
2021/8/10 11:02,8793,,0
2021/8/10 11:02,8815,,0
2021/8/10 11:02,8835,,0
2021/8/10 11:02,8891,,0
2021/8/10 11:02,8843,,0
2021/8/10 11:02,8890,,0
2021/8/10 11:02,8807,,0
2021/8/10 11:02,9790,,0
2021/8/10 11:02,8859,,0
2021/8/10 11:02,8770,,0
2021/8/10 11:02,8850,,0
2021/8/10 11:02,8745,,0
